Code_taxon_CBNA,CD_REF,cdref7,libcdref7,Strategie_CSR,Forme_vie
12536,107800,107800,"Melampyrum sylvaticum L., 1753",rrs,t.hp
12536,107800,107800,"Melampyrum sylvaticum L., 1753",rrs,t.hp
12536,107800,107800,"Melampyrum sylvaticum L., 1753",rrs,t.hp
12536,107800,107800,"Melampyrum sylvaticum L., 1753",rrs,t.hp
3512,109019,109019,"Myosotis discolor Pers., 1797",rrs,t
3558,109102,109102,"Myosotis stricta Link ex Roem. & Schult., 1819",rrs,k-t
3558,109102,109102,"Myosotis stricta Link ex Roem. & Schult., 1819",rrs,k-t
12563,138127,138127,Odontites luteus (L.) Clairv. subsp. luteus,rrs,t.hp
5299,112808,112808,"Petrorhagia prolifera (L.) P.W.Ball & Heywood, 1964",rrs,t
5299,112808,112808,"Petrorhagia prolifera (L.) P.W.Ball & Heywood, 1964",rrs,t
5299,112808,112808,"Petrorhagia prolifera (L.) P.W.Ball & Heywood, 1964",rrs,t
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
16800,115031,115031,"Polypogon viridis (Gouan) Breistr., 1966",rrs,h
12696,117587,117587,"Rhinanthus alectorolophus (Scop.) Pollich, 1777",rrs,t.hp
12696,117587,117587,"Rhinanthus alectorolophus (Scop.) Pollich, 1777",rrs,t.hp
12705,117590,117590,"Rhinanthus angustifolius C.C.Gmel., 1806",rrs,t.hp
12705,117590,117590,"Rhinanthus angustifolius C.C.Gmel., 1806",rrs,t.hp
12713,117595,117595,"Rhinanthus burnatii (Chabert) Soó, 1929",rrs,t.hp
12734,117616,117616,"Rhinanthus minor L., 1756",rrs,t.hp
12734,117616,117616,"Rhinanthus minor L., 1756",rrs,t.hp
12740,117619,117619,"Rhinanthus ovifugus Chabert, 1899",rrs,t.hp
12742,117624,117624,"Rhinanthus pseudoantiquus Kunz, 1969",rrs,t.hp
12743,117625,117625,"Rhinanthus pumilus (Sterneck) Soldano, 1986",rrs,t.hp
12280,121201,121201,"Saxifraga tridactylites L., 1753",rrs,t
2925,122744,122744,"Senecio viscosus L., 1753",rrs,t
2925,122744,122744,"Senecio viscosus L., 1753",rrs,t
8859,125976,125976,"Teucrium botrys L., 1753",rrs,t
7589,127233,127233,"Trifolium aureum Pollich, 1777",rrs,k-t
7589,127233,127233,"Trifolium aureum Pollich, 1777",rrs,k-t
7599,127259,127259,"Trifolium campestre Schreb., 1804",rrs,t
7713,127470,127470,"Trifolium scabrum L., 1753",rrs,t
7726,127495,127495,"Trifolium striatum L., 1753",rrs,t
5979,127901,127901,"Tuberaria guttata (L.) Fourr., 1868",rrs,t
5979,127901,127901,"Tuberaria guttata (L.) Fourr., 1868",rrs,t
5979,127901,127901,"Tuberaria guttata (L.) Fourr., 1868",rrs,t
5979,127901,127901,"Tuberaria guttata (L.) Fourr., 1868",rrs,t
5979,127901,127901,"Tuberaria guttata (L.) Fourr., 1868",rrs,t
12833,128801,128801,"Veronica arvensis L., 1753",rrs,t
12849,128854,128854,"Veronica dillenii Crantz, 1769",rrs,t
12849,128854,128854,"Veronica dillenii Crantz, 1769",rrs,t
12878,128970,128970,"Veronica praecox All., 1789",rrs,t
12900,129032,129032,"Veronica triphyllos L., 1753",rrs,t
15250,79970,79970,"Achnatherum calamagrostis (L.) P.Beauv., 1812",rss,h
15250,79970,79970,"Achnatherum calamagrostis (L.) P.Beauv., 1812",rss,h
15250,79970,79970,"Achnatherum calamagrostis (L.) P.Beauv., 1812",rss,h
10289,82529,82529,"Androsace pubescens DC., 1805",rss,c
10481,83246,83246,"Aquilegia bertolonii Schott, 1853",rss,h
10481,83246,83246,"Aquilegia bertolonii Schott, 1853",rss,h
3722,83296,83296,"Arabis caerulea (All.) Haenke, 1789",rss,h
3722,83296,83296,"Arabis caerulea (All.) Haenke, 1789",rss,h
975,83969,83969,"Artemisia eriantha Ten., 1831",rss,c
975,83969,83969,"Artemisia eriantha Ten., 1831",rss,c
975,83969,83969,"Artemisia eriantha Ten., 1831",rss,c
975,83969,83969,"Artemisia eriantha Ten., 1831",rss,c
948,83973,83973,"Artemisia genipi Weber, 1775",rss,c
975,83973,83973,"Artemisia genipi Weber, 1775",rss,c
948,83973,83973,"Artemisia genipi Weber, 1775",rss,c
976,131739,131739,Artemisia umbelliformis Lam. subsp. umbelliformis,rss,c
17490,84485,84485,"Asplenium fontanum (L.) Bernh., 1799",rss,h
17519,84526,84526,"Asplenium septentrionale (L.) Hoffm., 1795",rss,h
12345,85602,85602,"Bartsia alpina L., 1753",rss,g.hp
4628,87604,87604,"Campanula alpestris All., 1773",rss,h
4628,87604,87604,"Campanula alpestris All., 1773",rss,h
3955,87970,87970,"Cardamine resedifolia L., 1753",rss,h
1198,89180,89180,"Carlina vulgaris L., 1753",rss,k
310,92242,92242,"Conopodium majus (Gouan) Loret, 1886",rss,g
310,92242,92242,"Conopodium majus (Gouan) Loret, 1886",rss,g
310,92242,92242,"Conopodium majus (Gouan) Loret, 1886",rss,g
310,92242,92242,"Conopodium majus (Gouan) Loret, 1886",rss,g
310,92242,92242,"Conopodium majus (Gouan) Loret, 1886",rss,g
6041,93623,93623,"Cuscuta europaea L., 1753",rss,t.li.vp
6041,93623,93623,"Cuscuta europaea L., 1753",rss,t.li.vp
17806,94066,94066,"Cystopteris fragilis (L.) Bernh., 1805",rss,h
1723,96775,96775,"Erigeron karvinskianus DC., 1836",rss,c-h
1723,96775,96775,"Erigeron karvinskianus DC., 1836",rss,c-h
1723,96775,96775,"Erigeron karvinskianus DC., 1836",rss,c-h
4136,98787,98787,"Fourraea alpina (L.) Greuter & Burdet, 1984",rss,h
4136,98787,98787,"Fourraea alpina (L.) Greuter & Burdet, 1984",rss,h
4136,98787,98787,"Fourraea alpina (L.) Greuter & Burdet, 1984",rss,h
4136,98787,98787,"Fourraea alpina (L.) Greuter & Burdet, 1984",rss,h
4136,98787,98787,"Fourraea alpina (L.) Greuter & Burdet, 1984",rss,h
12460,137320,137320,Linaria alpina (L.) Mill. subsp. alpina,rss,c
12503,106226,106226,"Linaria supina (L.) Chaz., 1790",rss,c
9042,106288,106288,"Linum catharticum L., 1753",rss,k-t
5268,108621,108621,"Minuartia verna (L.) Hiern, 1899",rss,c
12576,111454,111454,"Orobanche amethystea Thuill., 1799",rss,k*.vp
12586,111494,111494,"Orobanche caryophyllacea Sm., 1798",rss,k*.vp
12586,111494,111494,"Orobanche caryophyllacea Sm., 1798",rss,k*.vp
12600,111556,111556,"Orobanche gracilis Sm., 1798",rss,k*.vp
12600,111556,111556,"Orobanche gracilis Sm., 1798",rss,k*.vp
12600,111556,111556,"Orobanche gracilis Sm., 1798",rss,k*.vp
12613,111614,111614,"Orobanche minor Sm., 1797",rss,k*.vp
12613,111614,111614,"Orobanche minor Sm., 1797",rss,k*.vp
12651,111686,111686,"Orobanche teucrii Holandre, 1829",rss,k*.vp
9402,111859,111859,"Oxalis acetosella L., 1753",rss,c-g
6101,122101,122101,"Sedum acre L., 1753",rss,c
6119,122124,122124,"Sedum atratum L., 1763",rss,t
6382,95442,95442,"Drosera rotundifolia L., 1753",sss,h.ff
14960,96499,96499,"Epipogium aphyllum Sw., 1814",sss,g.sp
14960,96499,96499,"Epipogium aphyllum Sw., 1814",sss,g.sp
14960,96499,96499,"Epipogium aphyllum Sw., 1814",sss,g.sp
6457,108755,108755,"Moneses uniflora (L.) A.Gray, 1848",sss,h.hp
6457,108755,108755,"Moneses uniflora (L.) A.Gray, 1848",sss,h.hp
14989,109506,109506,"Neottia nidus-avis (L.) Rich., 1817",sss,g.sp
14989,109506,109506,"Neottia nidus-avis (L.) Rich., 1817",sss,g.sp
6463,111771,111771,"Orthilia secunda (L.) House, 1921",sss,h.hp
8985,113609,113609,"Pinguicula alpina L., 1753",sss,h.ff
8985,113609,113609,"Pinguicula alpina L., 1753",sss,h.ff
8987,113612,113612,"Pinguicula arvetii P.A.Genty, 1891",sss,h.ff
8987,113612,113612,"Pinguicula arvetii P.A.Genty, 1891",sss,h.ff
8987,113612,113612,"Pinguicula arvetii P.A.Genty, 1891",sss,h.ff
8994,113624,113624,"Pinguicula leptoceras Rchb., 1823",sss,h.ff
8994,113624,113624,"Pinguicula leptoceras Rchb., 1823",sss,h.ff
9004,113639,113639,"Pinguicula vulgaris L., 1753",sss,h.ff
9004,113639,113639,"Pinguicula vulgaris L., 1753",sss,h.ff
9004,113639,113639,"Pinguicula vulgaris L., 1753",sss,h.ff
11258,115573,115573,"Potentilla nivalis Lapeyr., 1782",sss,h
11294,115687,115687,"Potentilla valderia L., 1759",sss,c
11294,115687,115687,"Potentilla valderia L., 1759",sss,c
12133,120973,120973,"Saxifraga androsacea L., 1753",sss,c
12133,120973,120973,"Saxifraga androsacea L., 1753",sss,c
12147,120994,120994,"Saxifraga caesia L., 1753",sss,c
12147,120994,120994,"Saxifraga caesia L., 1753",sss,c
12156,121012,121012,"Saxifraga cochlearis Rchb., 1832",sss,c
12156,121012,121012,"Saxifraga cochlearis Rchb., 1832",sss,c
12166,140616,140616,"Saxifraga cuneifolia subsp. robusta D.A.Webb, 1988",sss,c
12175,121039,121039,"Saxifraga diapensioides Bellardi, 1792",sss,c
12184,140630,140630,"Saxifraga exarata subsp. pseudoexarata (Braun-Blanq.) D.A.Webb, 1987",sss,c
12180,140624,140624,Saxifraga exarata Vill. subsp. exarata,sss,c
12186,121054,121054,"Saxifraga florulenta Moretti, 1823",sss,k
12241,121139,121139,"Saxifraga paniculata Mill., 1768",sss,c
8427,140793,140793,Scleranthus perennis L. subsp. perennis,sss,c
8427,140793,140793,Scleranthus perennis L. subsp. perennis,sss,c
6104,122106,122106,"Sedum album L., 1753",sss,c
6107,122107,122107,"Sedum alpestre Vill., 1779",sss,c
6116,122116,122116,"Sedum annuum L., 1753",sss,t
6126,122150,122150,"Sedum dasyphyllum L., 1753",sss,c
6141,122209,122209,"Sedum monregalense Balb., 1804",sss,c
6141,122209,122209,"Sedum monregalense Balb., 1804",sss,c
6142,122211,122211,"Sedum montanum Perrier & Songeon, 1864",sss,c
6162,122246,122246,"Sedum rupestre L., 1753",sss,c
6169,122254,122254,"Sedum sediforme (Jacq.) Pau, 1909",sss,c
6169,122254,122254,"Sedum sediforme (Jacq.) Pau, 1909",sss,c
6146,122254,122254,"Sedum sediforme (Jacq.) Pau, 1909",sss,c
6169,122254,122254,"Sedum sediforme (Jacq.) Pau, 1909",sss,c
6169,122254,122254,"Sedum sediforme (Jacq.) Pau, 1909",sss,c
6170,122256,122256,"Sedum sexangulare L., 1753",sss,c
6170,122256,122256,"Sedum sexangulare L., 1753",sss,c
6170,122256,122256,"Sedum sexangulare L., 1753",sss,c
6190,122419,122419,"Sempervivum arachnoideum L., 1753",sss,c
6198,122428,122428,"Sempervivum calcareum Jord., 1849",sss,c
6198,122428,122428,"Sempervivum calcareum Jord., 1849",sss,c
6201,122467,122467,"Sempervivum montanum L., 1753",sss,c
6207,122493,122493,"Sempervivum tectorum L., 1753",sss,c
14734,127547,127547,"Triglochin palustre L., 1753",sss,h
13304,129639,129639,"Viola palustris L., 1753",sss,h
13356,142441,142441,"Viscum album subsp. austriacum (Wiesb.) Vollm., 1914",sss,e.hp
17838,130124,130124,"Woodsia alpina (Bolton) Gray, 1821",sss,h
17838,130124,130124,"Woodsia alpina (Bolton) Gray, 1821",sss,h
17838,130124,130124,"Woodsia alpina (Bolton) Gray, 1821",sss,h
17838,130124,130124,"Woodsia alpina (Bolton) Gray, 1821",sss,h
6389,136646,136646,"Hippophae rhamnoides subsp. fluviatilis Soest, 1952",Ws,4
